userID,itemID,rating,timestamp,service_name,service_sector,service_keyword
,4482,,,আড়তদার লাইসেন্স নবায়ন,45,"আড়তদার লাইসেন্স ইস্যু, Persistent license renewal, আড়তদার, লাইসেন্স,  renewal, persistent, license"
,4485,,,অর্জিত ছুটির (অভ্যন্তরীণ) মঞ্জুরের আবেদন (পাট অধিদপ্তর),19,"অর্জিত ছুটির (অভ্যন্তরীণ) মঞ্জুরের আবেদন,Application for Grant of Earned Leave (Internal)"
,4488,,,চিকিৎসা ছুটি মঞ্জুর (বহিঃ বাংলাদেশ) (পাট অধিদপ্তর),19,"চিকিৎসা ছুটি মঞ্জুর (বহিঃ বাংলাদেশ), চিকিৎসা, ছুটি, মঞ্জুর, বহিঃ, বাংলাদেশ, Medical leave granted (outside Bangladesh), Medical, leave, granted, outside, Bangladesh"
,4490,,,সংগনিরোধ ছুটি (পাট অধিদপ্তর),19,"সংগনিরোধ ছুটি, সংগনিরোধ, ছুটি, Quarantine leave, Quarantine, leave"
,4493,,,পাক্কা বেলার লাইসেন্স ইস্যু,45,"পাক্কা বেলার লাইসেন্স ইস্যু,Issuance of Pakka Bela license"
,4495,,,পিআরএল শুরুর সময় অথবা বদলীজনিত কারণে কর্মকর্তা-কর্মচারীদের না-দাবী প্রত্যয়নপত্র প্রদান (পাট অধিদপ্তর),19,"পিআরএল শুরুর সময় অথবা বদলীজনিত কারণে কর্মকর্তা-কর্মচারীদের না-দাবী প্রত্যয়নপত্র প্রদান (পাট অধিদপ্তর),Issuance of No-Claim Certificates to Officers at the time of commencement of PRL or due to transfer (Department of Jute)"
,4498,,,মাতৃত্ব ছুটি (পাট অধিদপ্তর),19,"মাতৃত্ব ছুটি,maternity leave"
,45,,,জমির সীমানা পিলার নির্ধারণের আবেদন,1,"জমির সীমানা পিলার,নির্ধারণ প্রসঙ্গে"
,4501,,,প্রেস মালিক (কাঁচ্চা প্রেস) লাইসেন্স ইস্যু,45,"প্রেস মালিক (কাঁচ্চা প্রেস) লাইসেন্স ইস্যু, License Issue of Press Owners (Kancha Press),প্রেস, মালিক,কাঁচ্চা, প্রেস লাইসেন্স, ইস্যু,License, Issue, Press, Owners, Kancha, Press"
,4504,,,পিআরএল এবং লাম্প গ্রান্ট অনুমোদনের জন্য আবেদন (পাট অধিদপ্তর),19,"পিআরএল এবং লাম্প গ্রান্ট অনুমোদনের জন্য আবেদন (পাট অধিদপ্তর),Application for sanction of PRL and Lump Grant (Department of Jute)"
,4506,,,চিকিৎসা ছুটি মঞ্জুরের আবেদন (পাট অধিদপ্তর),19,"চিকিৎসা ,ছুটি ,মঞ্জুরের ,আবেদন,Application for grant of medical leave"
,4509,,,গাড়ী রিকুইজিশনের জন্য আবেদন (পাট অধিদপ্তর),19,"গাড়ী রিকুইজিশনের জন্য আবেদন (পাট অধিদপ্তর),Application for Vehicle Requisition (Department of Jute)"
,4510,,,চাকুরী স্থায়ীকরণের আবেদন (পাট অধিদপ্তর),19,"চাকুরী স্থায়ীকরণের আবেদন, চাকুরী, স্থায়ীকরণ, Application for job regularization, job, regularization,"
,4511,,,পাটজাত পণ্যের ডিলার লাইসেন্স নবায়ন,45,"পাটজাত পণ্যের ডিলার লাইসেন্স নবায়ন,Renewal of dealer license of jute products"
,4514,,,পাক্কা বেলার লাইসেন্স নবায়ন,45,"পাক্কা বেলার লাইসেন্স নবায়ন,Pakka Beller License Renewal"
,4516,,,চাকুরী নিয়মিতকরনের জন্য আবেদন (পাট অধিদপ্তর),19,"চাকুরী নিয়মিতকরনের জন্য আবেদন, চাকুরী, নিয়মিতকরনের, regularization, employment"
,4518,,,পিআরএল শুরুর সময় অথবা বদলীজনিত কারণে কর্মকর্তা-কর্মচারীদের না-দাবী প্রত্যয়নপত্র প্রদান (পাট অধিদপ্তর),19,"পিআরএল শুরুর সময় অথবা বদলীজনিত কারণে কর্মকর্তা-কর্মচারীদের না-দাবী প্রত্যয়নপত্র প্রদান (পাট অধিদপ্তর),Issuance of No-Claim Certificates to Officers at the time of commencement of PRL or due to transfer (Department of Jute)"
,452,,,আইডি নম্বর প্রদান (সরকারি কলেজ শাখা কর্তৃক),19,আইডি নম্বর প্রদান (সরকারি কলেজ শাখা কর্তৃক)
,4521,,,চাকরি হতে অব্যাহতির জন্য আবেদন (পাট অধিদপ্তর),19,"Application for exemption from employment,চাকরি হতে অব্যাহতির জন্য আবেদন"
,4522,,,test service,1,test service
,4525,,,মানব সম্পদ উন্নয়ন প্রশিক্ষনে অংশগ্রহণের জন্য আবেদন (পাট অধিদপ্তর),19,"মানব সম্পদ উন্নয়ন প্রশিক্ষনে অংশগ্রহণের জন্য আবেদন, মানব, সম্পদ, উন্নয়ন, প্রশিক্ষন, অংশগ্রহণ, Application for participation in Human Resource Development Training, participation, Human, Resource, Development, Training"
,4526,,,প্রেস মালিক (পাক্কা প্রেস) লাইসেন্স নবায়ন,45,"প্রেস মালিক (পাক্কা প্রেস) লাইসেন্স নবায়ন,Renewal of Press Owner (Pakka Press) License"
,4528,,,সংগনিরোধ ছুটি (পাট অধিদপ্তর),19,"সংগনিরোধ ছুটি, সংগনিরোধ, ছুটি, Quarantine leave, Quarantine, leave"
,4529,,,ক্যাবল কানেকশন পাওয়ার আবেদন,36,Cable
,4530,,,অর্জিত ছুটি মঞ্জুরের আবেদন (তুলা উন্নয়ন বোর্ড),19,"অর্জিত ছুটির (অভ্যন্তরীণ) মঞ্জুরের আবেদন, অর্জিত ছুটির, অভ্যন্তরীণ, মঞ্জুর, Application for Grant of Acquired Leave (Internal), Grant, Acquired, Leave, Internal."
